id,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
154,04/06/2015,3195,MADRID. RETIRO,MADRID,667,25.8,0,19.2,05:00,32.3,14:40,16,1.4,8.1,23:20,945.5,7,941,18
154,04/06/2015,3195,MADRID. RETIRO,MADRID,667,25.8,0,19.2,05:00,32.3,14:40,16,1.4,8.1,23:20,945.5,7,941,18
155,05/06/2015,3195,MADRID. RETIRO,MADRID,667,25.1,0,18,05:40,32.2,13:50,11,1.7,6.7,13:40,943.7,7,940.3,18
155,05/06/2015,3195,MADRID. RETIRO,MADRID,667,25.1,0,18,05:40,32.2,13:50,11,1.7,6.7,13:40,943.7,7,940.3,18
156,06/06/2015,3195,MADRID. RETIRO,MADRID,667,26.7,0,19.4,06:00,34,13:30,3,1.7,8.6,19:50,944.6,9,941.5,17
156,06/06/2015,3195,MADRID. RETIRO,MADRID,667,26.7,0,19.4,06:00,34,13:30,3,1.7,8.6,19:50,944.6,9,941.5,17
157,07/06/2015,3195,MADRID. RETIRO,MADRID,667,27.6,0,21.2,06:20,34.1,14:40,13,2.5,9.4,17:50,945.6,9,940.9,18
157,07/06/2015,3195,MADRID. RETIRO,MADRID,667,27.6,0,21.2,06:20,34.1,14:40,13,2.5,9.4,17:50,945.6,9,940.9,18
158,08/06/2015,3195,MADRID. RETIRO,MADRID,667,26.4,0,19.8,Varias,33,Varias,99,1.7,6.9,Varias,943.4,0,937.9,Varias
158,08/06/2015,3195,MADRID. RETIRO,MADRID,667,26.4,0,19.8,Varias,33,Varias,99,1.7,6.9,Varias,943.4,0,937.9,Varias
159,09/06/2015,3195,MADRID. RETIRO,MADRID,667,25.4,0.7,18.4,23:59,32.3,13:40,33,2.5,12.5,16:05,939.8,7,936.1,5
159,09/06/2015,3195,MADRID. RETIRO,MADRID,667,25.4,0.7,18.4,23:59,32.3,13:40,33,2.5,12.5,16:05,939.8,7,936.1,5
160,10/06/2015,3195,MADRID. RETIRO,MADRID,667,22.2,9.1,17,02:55,27.3,12:55,23,1.7,9.7,13:40,939.1,0,934.1,17
160,10/06/2015,3195,MADRID. RETIRO,MADRID,667,22.2,9.1,17,02:55,27.3,12:55,23,1.7,9.7,13:40,939.1,0,934.1,17
161,11/06/2015,3195,MADRID. RETIRO,MADRID,667,19,20.7,15.4,10:10,22.5,16:50,23,2.2,10.8,00:40,937.1,10,934.2,17
161,11/06/2015,3195,MADRID. RETIRO,MADRID,667,19,20.7,15.4,10:10,22.5,16:50,23,2.2,10.8,00:40,937.1,10,934.2,17
162,12/06/2015,3195,MADRID. RETIRO,MADRID,667,18.8,0,14.5,04:05,23,14:40,26,3.3,11.7,19:10,936.3,0,934.8,18
162,12/06/2015,3195,MADRID. RETIRO,MADRID,667,18.8,0,14.5,04:05,23,14:40,26,3.3,11.7,19:10,936.3,0,934.8,18
132,12/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.7,0,13.3,23:50,24.1,14:50,24,1.9,11.7,14:50,,,,
133,13/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.4,0,13.5,Varias,23.4,15:00,26,3.1,12.8,17:40,,,,
163,13/06/2015,3195,MADRID. RETIRO,MADRID,667,18.6,0,15.1,23:59,22.1,14:40,25,2.5,11.4,15:30,936.6,Varias,934.5,17
163,13/06/2015,3195,MADRID. RETIRO,MADRID,667,18.6,0,15.1,23:59,22.1,14:40,25,2.5,11.4,15:30,936.6,Varias,934.5,17
164,14/06/2015,3195,MADRID. RETIRO,MADRID,667,17.5,2.8,12.6,05:50,22.4,15:20,24,2.5,11.7,19:00,937.9,21,935.3,16
134,14/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.5,1.9,11.6,04:50,23.4,15:40,26,2.5,12.8,19:10,,,,
164,14/06/2015,3195,MADRID. RETIRO,MADRID,667,17.5,2.8,12.6,05:50,22.4,15:20,24,2.5,11.7,19:00,937.9,21,935.3,16
165,15/06/2015,3195,MADRID. RETIRO,MADRID,667,16.1,2.2,11.6,05:30,20.6,15:50,5,0.3,8.3,19:30,943.3,24,938.2,3
135,15/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.9,1.3,11.6,05:50,22.2,17:00,9,1.9,10,19:00,,,,
165,15/06/2015,3195,MADRID. RETIRO,MADRID,667,16.1,2.2,11.6,05:30,20.6,15:50,5,0.3,8.3,19:30,943.3,24,938.2,3
166,16/06/2015,3195,MADRID. RETIRO,MADRID,667,19,0,12.6,04:50,25.4,14:10,2,1.4,7.8,22:10,945.7,24,943.3,0
166,16/06/2015,3195,MADRID. RETIRO,MADRID,667,19,0,12.6,04:50,25.4,14:10,2,1.4,7.8,22:10,945.7,24,943.3,0
136,16/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.2,0,10,05:10,26.4,15:40,28,1.4,6.1,13:20,,,,
137,17/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19.9,0,13,05:40,26.8,15:50,8,3.3,13.6,23:10,,,,
167,17/06/2015,3195,MADRID. RETIRO,MADRID,667,20.7,0,14.6,Varias,26.8,15:10,6,2.5,11.4,23:00,945.8,0,941.6,18
167,17/06/2015,3195,MADRID. RETIRO,MADRID,667,20.7,0,14.6,Varias,26.8,15:10,6,2.5,11.4,23:00,945.8,0,941.6,18
138,18/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,22.3,0,14.2,04:40,30.4,16:10,6,3.3,12.2,01:10,,,,
168,18/06/2015,3195,MADRID. RETIRO,MADRID,667,22.4,0,14.7,04:50,30,15:30,4,1.9,10,00:40,945.5,10,941,20
168,18/06/2015,3195,MADRID. RETIRO,MADRID,667,22.4,0,14.7,04:50,30,15:30,4,1.9,10,00:40,945.5,10,941,20
139,19/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,24.8,0,16.1,05:20,33.6,16:20,9,1.9,11.9,23:50,,,,
169,19/06/2015,3195,MADRID. RETIRO,MADRID,667,25,0,17.7,04:45,32.4,14:15,5,2.2,11.7,21:20,944.2,9,939.5,Varias
169,19/06/2015,3195,MADRID. RETIRO,MADRID,667,25,0,17.7,04:45,32.4,14:15,5,2.2,11.7,21:20,944.2,9,939.5,Varias
170,20/06/2015,3195,MADRID. RETIRO,MADRID,667,25.5,0,17.3,04:30,33.7,14:45,4,1.7,10.3,01:10,943.1,10,939.9,17
140,20/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,24.6,0,15.5,05:40,33.8,16:00,9,1.4,11.7,00:10,,,,
170,20/06/2015,3195,MADRID. RETIRO,MADRID,667,25.5,0,17.3,04:30,33.7,14:45,4,1.7,10.3,01:10,943.1,10,939.9,17
141,21/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,27.8,0,19,04:40,36.5,15:30,26,2.5,8.9,13:50,,,,
171,21/06/2015,3195,MADRID. RETIRO,MADRID,667,27.6,0.1,20,05:50,35.1,15:20,4,1.9,8.3,00:00,942.9,9,939.1,19
171,21/06/2015,3195,MADRID. RETIRO,MADRID,667,27.6,0.1,20,05:50,35.1,15:20,4,1.9,8.3,00:00,942.9,9,939.1,19
142,22/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,27.8,0,21.1,06:00,34.5,14:00,24,2.2,10.6,12:20,,,,
172,22/06/2015,3195,MADRID. RETIRO,MADRID,667,28,0,22,05:50,34,13:10,22,2.2,9.7,13:10,940.6,Varias,936.8,18
172,22/06/2015,3195,MADRID. RETIRO,MADRID,667,28,0,22,05:50,34,13:10,22,2.2,9.7,13:10,940.6,Varias,936.8,18
143,23/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,24.1,22.7,15.7,19:40,32.5,13:40,8,2.5,13.1,17:40,,,,
173,23/06/2015,3195,MADRID. RETIRO,MADRID,667,25.3,9,19,23:59,31.6,14:40,12,1.7,11.1,17:10,940.3,24,936,17
173,23/06/2015,3195,MADRID. RETIRO,MADRID,667,25.3,9,19,23:59,31.6,14:40,12,1.7,11.1,17:10,940.3,24,936,17
144,24/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,22.4,0,14.1,05:00,30.6,16:40,11,1.4,7.2,23:00,,,,
174,24/06/2015,3195,MADRID. RETIRO,MADRID,667,23.9,0,17.4,05:30,30.4,15:15,3,0.8,6.7,00:10,942.8,24,939.5,3
174,24/06/2015,3195,MADRID. RETIRO,MADRID,667,23.9,0,17.4,05:30,30.4,15:15,3,0.8,6.7,00:10,942.8,24,939.5,3
145,25/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,25.2,0,17.4,05:50,33,15:30,24,1.4,7.8,15:00,,,,
175,25/06/2015,3195,MADRID. RETIRO,MADRID,667,26,0,19.3,05:30,32.8,14:50,22,1.7,6.4,15:00,945.6,10,942.8,Varias
175,25/06/2015,3195,MADRID. RETIRO,MADRID,667,26,0,19.3,05:30,32.8,14:50,22,1.7,6.4,15:00,945.6,10,942.8,Varias
146,26/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,25.8,0,15.8,05:10,35.8,15:00,26,1.4,8.3,12:10,,,,
176,26/06/2015,3195,MADRID. RETIRO,MADRID,667,27.6,0,19.9,03:50,35.4,14:30,22,1.7,8.3,14:10,946.4,7,943.2,18
176,26/06/2015,3195,MADRID. RETIRO,MADRID,667,27.6,0,19.9,03:50,35.4,14:30,22,1.7,8.3,14:10,946.4,7,943.2,18
177,27/06/2015,3195,MADRID. RETIRO,MADRID,667,29,0,20.8,05:35,37.3,14:20,23,1.9,7.8,15:00,945,Varias,941.3,17
147,27/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,27.2,0,17,05:00,37.5,17:00,23,0.8,7.8,16:20,,,,
177,27/06/2015,3195,MADRID. RETIRO,MADRID,667,29,0,20.8,05:35,37.3,14:20,23,1.9,7.8,15:00,945,Varias,941.3,17
178,28/06/2015,3195,MADRID. RETIRO,MADRID,667,30.5,0,22.2,05:50,38.8,14:40,13,1.7,9.4,13:40,944.4,8,941.2,Varias
148,28/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,28.9,0,18.3,05:30,39.5,16:20,24,1.7,8.3,13:00,,,,
178,28/06/2015,3195,MADRID. RETIRO,MADRID,667,30.5,0,22.2,05:50,38.8,14:40,13,1.7,9.4,13:40,944.4,8,941.2,Varias
179,29/06/2015,3195,MADRID. RETIRO,MADRID,667,32.1,0,24.9,05:40,39.3,15:40,5,1.1,8.3,04:50,943.2,7,939.1,18
179,29/06/2015,3195,MADRID. RETIRO,MADRID,667,32.1,0,24.9,05:40,39.3,15:40,5,1.1,8.3,04:50,943.2,7,939.1,18
149,29/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,31.8,0,24,03:50,39.7,15:30,10,1.7,8.9,01:10,,,,
150,30/06/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,30.6,0,22.8,04:50,38.4,16:20,26,1.4,11.1,18:40,,,,
180,30/06/2015,3195,MADRID. RETIRO,MADRID,667,31.5,0,24.6,05:50,38.4,13:50,20,3.1,10.8,16:50,940.8,Varias,935.9,18
180,30/06/2015,3195,MADRID. RETIRO,MADRID,667,31.5,0,24.6,05:50,38.4,13:50,20,3.1,10.8,16:50,940.8,Varias,935.9,18
151,01/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,28.6,0,20.4,05:00,36.8,16:20,25,1.4,9.4,14:20,,,,
181,01/07/2015,3195,MADRID. RETIRO,MADRID,667,29.2,0,22.7,06:10,35.6,15:50,27,2.2,8.6,19:10,939.9,8,935.7,17
181,01/07/2015,3195,MADRID. RETIRO,MADRID,667,29.2,0,22.7,06:10,35.6,15:50,27,2.2,8.6,19:10,939.9,8,935.7,17
152,02/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,27.6,,21.2,05:50,34,15:40,15,1.7,9.4,23:00,,,,
182,02/07/2015,3195,MADRID. RETIRO,MADRID,667,27.6,0,22.2,06:00,33,15:10,14,1.4,10.8,22:30,943.5,10,939.5,0
182,02/07/2015,3195,MADRID. RETIRO,MADRID,667,27.6,0,22.2,06:00,33,15:10,14,1.4,10.8,22:30,943.5,10,939.5,0
183,03/07/2015,3195,MADRID. RETIRO,MADRID,667,29.4,0,22.4,05:10,36.5,15:10,22,2.8,11.1,14:00,943.9,24,940.7,17
153,03/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,,,,,,,1.7,,,,,,
183,03/07/2015,3195,MADRID. RETIRO,MADRID,667,29.4,0,22.4,05:10,36.5,15:10,22,2.8,11.1,14:00,943.9,24,940.7,17
184,04/07/2015,3195,MADRID. RETIRO,MADRID,667,30,0,23.2,04:30,36.7,14:40,16,1.4,9.2,01:00,945.6,10,940.3,20
184,04/07/2015,3195,MADRID. RETIRO,MADRID,667,30,0,23.2,04:30,36.7,14:40,16,1.4,9.2,01:00,945.6,10,940.3,20
185,05/07/2015,3195,MADRID. RETIRO,MADRID,667,30.3,0,23.5,05:50,37.1,13:30,20,1.9,8.3,13:00,943.3,10,940.9,18
154,05/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,29.2,0,21.4,05:50,36.9,17:40,23,1.1,9.4,14:20,,,,
185,05/07/2015,3195,MADRID. RETIRO,MADRID,667,30.3,0,23.5,05:50,37.1,13:30,20,1.9,8.3,13:00,943.3,10,940.9,18
186,06/07/2015,3195,MADRID. RETIRO,MADRID,667,31.8,0,24,04:50,39.6,Varias,24,2.2,10.3,15:20,943,10,939.4,Varias
186,06/07/2015,3195,MADRID. RETIRO,MADRID,667,31.8,0,24,04:50,39.6,Varias,24,2.2,10.3,15:20,943,10,939.4,Varias
155,06/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,30.6,0,20.6,05:40,40.7,15:10,24,2.5,11.4,14:20,,,,
156,07/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,30.8,0,22.1,05:50,39.4,14:20,28,3.6,13.6,12:00,,,,
187,07/07/2015,3195,MADRID. RETIRO,MADRID,667,30.6,0,22.8,06:10,38.3,15:10,27,3.1,11.9,13:40,942,10,938.9,18
187,07/07/2015,3195,MADRID. RETIRO,MADRID,667,30.6,0,22.8,06:10,38.3,15:10,27,3.1,11.9,13:40,942,10,938.9,18
157,08/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,29.7,0,19.8,05:00,39.6,15:00,24,2.5,11.7,15:30,,,,
188,08/07/2015,3195,MADRID. RETIRO,MADRID,667,31.2,0,24.1,06:45,38.2,15:50,4,3.1,10.8,22:00,943,10,937.9,17
188,08/07/2015,3195,MADRID. RETIRO,MADRID,667,31.2,0,24.1,06:45,38.2,15:50,4,3.1,10.8,22:00,943,10,937.9,17
158,09/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,30.4,0,21.3,03:30,39.5,16:00,6,2.5,10,00:20,,,,
189,09/07/2015,3195,MADRID. RETIRO,MADRID,667,30.4,0,22,05:10,38.9,15:20,4,2.5,8.9,00:10,941.2,9,938.3,Varias
189,09/07/2015,3195,MADRID. RETIRO,MADRID,667,30.4,0,22,05:10,38.9,15:20,4,2.5,8.9,00:10,941.2,9,938.3,Varias
190,10/07/2015,3195,MADRID. RETIRO,MADRID,667,30,0,22.7,05:50,37.4,14:50,23,2.8,11.1,16:10,941,24,938.9,0
190,10/07/2015,3195,MADRID. RETIRO,MADRID,667,30,0,22.7,05:50,37.4,14:50,23,2.8,11.1,16:10,941,24,938.9,0
159,10/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,27.6,0,18.2,05:50,37.1,13:30,24,3.1,13.1,15:30,,,,
191,11/07/2015,3195,MADRID. RETIRO,MADRID,667,29.9,0,22.4,05:50,37.4,14:50,3,1.9,6.9,23:20,944.1,8,940.5,4
160,11/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,27.9,0,18.5,06:00,37.3,15:20,7,1.1,7.2,08:40,,,,
191,11/07/2015,3195,MADRID. RETIRO,MADRID,667,29.9,0,22.4,05:50,37.4,14:50,3,1.9,6.9,23:20,944.1,8,940.5,4
192,12/07/2015,3195,MADRID. RETIRO,MADRID,667,30.4,0,23.2,05:10,37.5,15:10,21,1.7,7.8,17:40,944.2,9,940.4,18
192,12/07/2015,3195,MADRID. RETIRO,MADRID,667,30.4,0,23.2,05:10,37.5,15:10,21,1.7,7.8,17:40,944.2,9,940.4,18
193,13/07/2015,3195,MADRID. RETIRO,MADRID,667,31.4,0,24.2,05:45,38.6,13:40,3,1.7,8.6,Varias,943.5,9,940.5,Varias
161,13/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,30.5,0,22.3,05:40,38.7,16:00,7,1.7,8.9,03:30,,,,
193,13/07/2015,3195,MADRID. RETIRO,MADRID,667,31.4,0,24.2,05:45,38.6,13:40,3,1.7,8.6,Varias,943.5,9,940.5,Varias
162,14/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,31.4,0,23.5,05:30,39.4,15:50,6,1.4,7.5,23:20,,,,
194,14/07/2015,3195,MADRID. RETIRO,MADRID,667,32,0,24.4,05:15,39.5,14:30,4,1.7,9.2,00:30,942.3,7,939.1,19
194,14/07/2015,3195,MADRID. RETIRO,MADRID,667,32,0,24.4,05:15,39.5,14:30,4,1.7,9.2,00:30,942.3,7,939.1,19
195,15/07/2015,3195,MADRID. RETIRO,MADRID,667,32,0,24.5,05:30,39.4,14:10,3,1.4,7.2,01:10,940.8,9,936.9,18
195,15/07/2015,3195,MADRID. RETIRO,MADRID,667,32,0,24.5,05:30,39.4,14:10,3,1.4,7.2,01:10,940.8,9,936.9,18
163,15/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,31.3,0,23.6,05:30,39,14:20,4,1.4,7.2,02:20,,,,
196,16/07/2015,3195,MADRID. RETIRO,MADRID,667,31.2,0,24.2,05:00,38.3,15:00,22,2.2,9.7,16:50,940,Varias,937.3,18
196,16/07/2015,3195,MADRID. RETIRO,MADRID,667,31.2,0,24.2,05:00,38.3,15:00,22,2.2,9.7,16:50,940,Varias,937.3,18
164,16/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,29.9,0,20.9,04:50,38.9,16:00,26,2.2,11.1,16:30,,,,
197,17/07/2015,3195,MADRID. RETIRO,MADRID,667,31,-1,25.6,05:30,36.3,13:55,28,1.4,7.8,17:10,941.5,7,939,18
197,17/07/2015,3195,MADRID. RETIRO,MADRID,667,31,-1,25.6,05:30,36.3,13:55,28,1.4,7.8,17:10,941.5,7,939,18
165,17/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,31.2,0,24.9,Varias,37.6,16:00,30,1.9,9.7,17:20,,,,
198,18/07/2015,3195,MADRID. RETIRO,MADRID,667,28.5,0,23.4,03:40,33.6,16:20,29,2.8,11.1,01:10,942.8,1,938.5,17
198,18/07/2015,3195,MADRID. RETIRO,MADRID,667,28.5,0,23.4,03:40,33.6,16:20,29,2.8,11.1,01:10,942.8,1,938.5,17
166,18/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,28.8,0,23,03:00,34.5,16:30,25,3.1,10.6,18:10,,,,
199,19/07/2015,3195,MADRID. RETIRO,MADRID,667,28.4,0,22.4,03:10,34.4,14:30,23,1.1,8.3,14:50,941.4,8,938.5,17
199,19/07/2015,3195,MADRID. RETIRO,MADRID,667,28.4,0,22.4,03:10,34.4,14:30,23,1.1,8.3,14:50,941.4,8,938.5,17
167,19/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,27.6,0,20.1,03:20,35,14:50,23,2.2,9.7,14:50,,,,
200,20/07/2015,3195,MADRID. RETIRO,MADRID,667,30.1,0,23.4,04:50,36.8,14:10,20,1.7,6.4,13:50,940.3,7,938,20
200,20/07/2015,3195,MADRID. RETIRO,MADRID,667,30.1,0,23.4,04:50,36.8,14:10,20,1.7,6.4,13:50,940.3,7,938,20
168,20/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,28.4,0,19.5,05:00,37.2,16:00,24,2.5,7.8,17:20,,,,
169,21/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,29.3,0,20.5,05:40,38.1,15:40,24,2.8,10.8,15:20,,,,
201,21/07/2015,3195,MADRID. RETIRO,MADRID,667,30,0,22.8,06:10,37.3,14:30,29,2.5,10.8,16:10,939.6,7,937.2,18
201,21/07/2015,3195,MADRID. RETIRO,MADRID,667,30,0,22.8,06:10,37.3,14:30,29,2.5,10.8,16:10,939.6,7,937.2,18
170,22/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,27.8,8.5,21.3,14:00,34.2,12:40,99,1.9,10.3,00:30,,,,
202,22/07/2015,3195,MADRID. RETIRO,MADRID,667,29.1,3.6,24,05:30,34.2,11:55,30,1.1,11.7,14:10,940.6,24,938.5,18
202,22/07/2015,3195,MADRID. RETIRO,MADRID,667,29.1,3.6,24,05:30,34.2,11:55,30,1.1,11.7,14:10,940.6,24,938.5,18
171,23/07/2015,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,29,0,20.7,05:00,37.2,15:30,99,2.2,8.6,00:10,,,,
203,23/07/2015,3195,MADRID. RETIRO,MADRID,667,29.2,0,21.6,06:00,36.9,Varias,4,2.5,8.3,00:50,941.5,Varias,935.9,18
203,23/07/2015,3195,MADRID. RETIRO,MADRID,667,29.2,0,21.6,06:00,36.9,Varias,4,2.5,8.3,00:50,941.5,Varias,935.9,18
